nombre,etiqueta,categoria,precio,url,imagen
Jordan,,Playera Brooklyn Shattered Backboard para niños talla pequeña,$699,https://www.nike.com/mx/t/playera-brooklyn-shattered-backboard-para-ninos-talla-pequena-jordan-yfAdpWbZ/IZ7236-010,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/54ef7e9e-13b1-45d8-a403-afed589be7c1/JDB+MJ+BRKLN+SBB+SS+TEE.png"
Nike Sportswear,Lo nuevo,Remera para mujer,$899,https://www.nike.com/mx/t/playera-para-mujer-nike-sportswear-xgftxm44/IW0865-068,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/48886c9b-f940-42f0-8216-12fa898f70c7/W+NSW+SS+BF+SPORT+CAT+TEE+TGPX.png"
Nike Sportswear,Lo nuevo,Pants de tejido Fleece para niña talla grande,"$1,299",https://www.nike.com/mx/t/pantalones-de-tejido-fleece-para-nina-talla-grande-nike-sportswear-Kq0Z5hxM/IM4930-010,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/657801e2-96ff-4a04-a7a7-1335bbea632e/G+NSW+FLC+PANT+FA26.png"
Nike Sportswear,,Sudadera de cuello redondo de tejido Fleece Multisport para niños talla pequeña,$999,https://www.nike.com/mx/t/sudadera-de-cuello-redondo-de-tejido-fleece-multisport-para-ninos-talla-pequena-nike-sportswear-Uol5yfHm/IZ7446-010,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/cc5773e7-9320-4f28-b167-072fa45fcc9e/NKB+B+NSW+MULTISPORT+FLC+CREW.png"
Jordan,,Playera Brooklyn Shattered Backboard para niños talla grande,$799,https://www.nike.com/mx/t/playera-brooklyn-shattered-backboard-para-ninos-talla-grande-jordan-AmN73DMJ/IZ7416-010,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/70650caf-b0c7-4fda-82b1-b2be67b0f536/JDB+MJ+BRKLN+SBB+SS+TEE.png"
Nike Sportswear,,Conjunto de 2 piezas con shorts Multisport para niños talla pequeña,"$1,199",https://www.nike.com/mx/t/conjunto-de-shorts-de-2-piezas-multisport-para-ninos-talla-pequena-nike-sportswear-IIv9wceV/IZ7480-300,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/2f5859e8-cc28-4923-aee6-4c81698ef3fb/NKB+B+NSW+MULTISPORT+SHORT+SET.png"
Nike Sportswear,,Conjunto de dos piezas con shorts estampados In The Zone infantil,"$1,029",https://www.nike.com/mx/t/conjunto-de-2-piezas-con-shorts-con-estampado-in-the-zone-infantil-nike-sportswear-RLc1IYEc/IW1641-480,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/d60ffdb8-119b-4beb-b421-3bb64555d1e3/NKB+B+NSW+ITZ+AOP+SHORT+SET.png"
Nike Sportswear,,Conjunto de 2 piezas de sudadera de cuello redondo de tejido Fleece Brand Ambassador para bebé (12-24 M),"$1,299",https://www.nike.com/mx/t/conjunto-de-2-piezas-de-sudadera-de-cuello-redondo-de-tejido-fleece-brand-ambassador-para-bebe-12-24-m-nike-sportswear-GKIswg43/IZ7346-410,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/565bb197-c4fb-4529-940d-54214c792eb5/NKB+B+NSW+BRAND+A+FLC+CREW+SET.png"
Jordan,,Chaleco acolchado para niños talla grande,"$2,499",https://www.nike.com/mx/t/chaleco-acolchado-para-ninos-talla-grande-jordan-IRCo137Z/IZ8124-010,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/c1d5d928-2589-4a06-962a-43f0c61264dd/JDN+PUFFER+VEST.png"
Nike Sportswear Goal Mode,,Conjunto de 2 piezas con shorts para niños talla pequeña,"$1,199",https://www.nike.com/mx/t/conjunto-de-shorts-de-dos-piezas-para-ninos-talla-pequena-nike-sportswear-goal-mode-eTJDX3gt/IW1485-010,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/ad20dfdd-325e-4a0c-ac8c-dcb45d6be699/B+NSW+GOAL+MODE+SHORT+SET.png"
